court_id,resource_uri,pacer_court_id,pacer_has_rss_feed,pacer_rss_entry_types,date_last_pacer_contact,fjc_court_id,date_modified,in_use,has_opinion_scraper,has_oral_argument_scraper,position,citation_string,short_name,full_name,url,start_date,end_date,jurisdiction,parent_court,appeals_to
gasupercttallia,https://www.courtlistener.com/api/rest/v4/courts/gasupercttallia/,,,,,,2023-10-02T18:23:51.645989-07:00,False,False,False,357.076,Talliaferro Cty. Super. Ct.,"Talliaferro County Superior Court, Ga.","Talliaferro County Superior Court, Ga.",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/gasuperct/,[]
gasupercttroup,https://www.courtlistener.com/api/rest/v4/courts/gasupercttroup/,,,,,,2023-10-02T18:23:51.659140-07:00,False,False,False,357.077,Troup Cty. Super. Ct.,"Troup County Superior Court, Ga.","Troup County Superior Court, Ga.",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/gasuperct/,[]
gasuperctwalton,https://www.courtlistener.com/api/rest/v4/courts/gasuperctwalton/,,,,,,2023-10-02T18:23:51.673798-07:00,False,False,False,357.078,Walton Cty. Super. Ct.,"Walton County Superior Court, Ga.","Walton County Superior Court, Ga.",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/gasuperct/,[]
gasuperctwashin,https://www.courtlistener.com/api/rest/v4/courts/gasuperctwashin/,,,,,,2023-10-02T18:23:51.691233-07:00,False,False,False,357.079,Washington Cty. Super. Ct.,"Washington County Superior Court, Ga.","Washington County Superior Court, Ga.",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/gasuperct/,[]
gasuperctwilkes,https://www.courtlistener.com/api/rest/v4/courts/gasuperctwilkes/,,,,,,2023-10-02T18:23:51.707257-07:00,False,False,False,357.08,Wilkes Cty. Super. Ct.,"Wilkes County Superior Court, Ga.","Wilkes County Superior Court, Ga.",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/gasuperct/,[]
haw,https://www.courtlistener.com/api/rest/v4/courts/haw/,,,,,,2013-08-14T09:46:30-07:00,True,True,False,359.0,Haw.,Hawaii Supreme Court,Hawaii Supreme Court,http://www.courts.state.hi.us/,1840-10-08,,S,,[]
hawapp,https://www.courtlistener.com/api/rest/v4/courts/hawapp/,,,,,,2013-08-14T15:42:16-07:00,True,True,False,359.1,Haw. App.,Hawaii Intermediate Court of Appeals,Hawaii Intermediate Court of Appeals,http://www.courts.state.hi.us/,1979-11-06,,SA,,[]
idaho,https://www.courtlistener.com/api/rest/v4/courts/idaho/,,,,,,2013-08-14T09:46:30-07:00,True,True,False,359.2,Idaho,Idaho Supreme Court,Idaho Supreme Court,http://www.isc.idaho.gov/,1863-01-01,,S,,[]
idahoctapp,https://www.courtlistener.com/api/rest/v4/courts/idahoctapp/,,,,,,2013-08-14T15:42:09-07:00,True,True,False,359.25,Idaho Ct. App.,Idaho Court of Appeals,Idaho Court of Appeals,http://www.isc.idaho.gov/,1982-01-04,,SA,,[]
ill,https://www.courtlistener.com/api/rest/v4/courts/ill/,,,,,,2013-09-07T14:34:46-07:00,True,True,False,359.5,Ill.,Illinois Supreme Court,Illinois Supreme Court,http://www.state.il.us/court/,1841-01-01,,S,,[]
illappct,https://www.courtlistener.com/api/rest/v4/courts/illappct/,,,,,,2013-08-14T15:42:02-07:00,True,True,False,359.6,Ill. App. Ct.,Appellate Court of Illinois,Appellate Court of Illinois,http://www.state.il.us/court/appellatecourt/,1877-01-01,,SA,,[]
ilclaimsct,https://www.courtlistener.com/api/rest/v4/courts/ilclaimsct/,,,,,,2022-11-17T18:46:33.307373-08:00,False,False,False,359.7,,Court of Claims of Illinois,Court of Claims of Illinois,,,,ST,,[]
illcirct,https://www.courtlistener.com/api/rest/v4/courts/illcirct/,,,,,,2022-11-17T18:46:33.309848-08:00,False,False,False,359.75,,Illinois Circuit Court,Illinois Circuit Court,,,,ST,,[]
ind,https://www.courtlistener.com/api/rest/v4/courts/ind/,,,,,,2013-08-14T09:46:30-07:00,True,True,False,360.0,Ind.,Indiana Supreme Court,Indiana Supreme Court,http://www.in.gov/judiciary/supreme/,1816-01-01,,S,,[]
indctapp,https://www.courtlistener.com/api/rest/v4/courts/indctapp/,,,,,,2016-09-08T13:33:22.486728-07:00,True,True,False,360.1,Ind. Ct. App.,Indiana Court of Appeals,Indiana Court of Appeals,http://www.in.gov/judiciary/appeals/,1891-01-01,,SA,,[]
indsuperct,https://www.courtlistener.com/api/rest/v4/courts/indsuperct/,,,,,,2022-12-02T11:12:06.298658-08:00,False,False,False,360.15,,Indiana Super. Ct.,Indiana Superior Court,,,,ST,,[]
indtc,https://www.courtlistener.com/api/rest/v4/courts/indtc/,,,,,,2014-09-08T13:26:30.211000-07:00,True,True,False,360.2,Ind. T.C.,Indiana Tax Court,Indiana Tax Court,http://www.in.gov/judiciary/tax/,,,SS,,[]
indcirct,https://www.courtlistener.com/api/rest/v4/courts/indcirct/,,,,,,2023-10-02T18:23:51.715932-07:00,False,False,False,360.4,,Indiana Circuit Court,Indiana Circuit Court,,1819-01-01,,F,https://www.courtlistener.com/api/rest/v4/courts/uscirct/,[]
iowa,https://www.courtlistener.com/api/rest/v4/courts/iowa/,,,,,,2014-08-01T11:44:06.700000-07:00,True,True,False,360.9,Iowa,Supreme Court of Iowa,Supreme Court of Iowa,http://www.iowacourts.gov/supreme_court/,1841-01-01,,S,,[]
iowactapp,https://www.courtlistener.com/api/rest/v4/courts/iowactapp/,,,,,,2014-08-01T11:44:13.293000-07:00,True,True,False,361.0,Iowa Ct. App.,Court of Appeals of Iowa,Court of Appeals of Iowa,http://www.iowacourts.gov/court_of_appeals/,1976-07-01,,SA,,[]
kan,https://www.courtlistener.com/api/rest/v4/courts/kan/,,,,,,2014-08-01T12:03:19.219000-07:00,True,True,False,362.1,Kan.,Supreme Court of Kansas,Supreme Court of Kansas,http://www.kscourts.org/kansas-courts/supreme-court/,1854-01-01,,S,,[]
kanctapp,https://www.courtlistener.com/api/rest/v4/courts/kanctapp/,,,,,,2014-08-01T12:03:27.005000-07:00,True,True,False,362.2,Kan. Ct. App.,Court of Appeals of Kansas,Court of Appeals of Kansas,http://www.kscourts.org/kansas-courts/court-of-appeals/,1977-01-10,,SA,,[]
kanag,https://www.courtlistener.com/api/rest/v4/courts/kanag/,,,,,,2016-05-18T13:06:01.719000-07:00,True,False,False,362.21,Kan. Att'y Gen.,Kansas Attorney General Reports,Kansas Attorney General Reports,http://ag.ks.gov/about-the-office/contact-us,,,SAG,,[]
ky,https://www.courtlistener.com/api/rest/v4/courts/ky/,,,,,,2014-08-08T10:26:58.771000-07:00,True,True,False,362.25,Ky.,Kentucky Supreme Court,Kentucky Supreme Court,http://courts.ky.gov/courts/supreme/‎,1976-01-01,,S,,[]
kyctapp,https://www.courtlistener.com/api/rest/v4/courts/kyctapp/,,,,,,2024-01-09T11:20:49.292697-08:00,True,True,False,362.3,Ky. Ct. App.,Court of Appeals of Kentucky,Court of Appeals of Kentucky,http://courts.ky.gov/courts/coa/Pages/coa.aspx,1976-01-01,,SA,,[]
kyctapphigh,https://www.courtlistener.com/api/rest/v4/courts/kyctapphigh/,,,,,,2023-10-02T18:23:51.731815-07:00,True,False,False,362.4,Ky. Ct. App.,Court of Appeals of Kentucky (pre-1976),Court of Appeals of Kentucky (pre-1976),http://courts.ky.gov/courts/coa/Pages/coa.aspx,1792-01-01,1975-12-31,S,https://www.courtlistener.com/api/rest/v4/courts/kyctapp/,[]
kycirct,https://www.courtlistener.com/api/rest/v4/courts/kycirct/,,,,,,2022-11-17T18:46:33.311874-08:00,False,False,False,362.4201,,Kentucky Circuit Court,Kentucky Circuit Court,,,,ST,,[]
kycirct1,https://www.courtlistener.com/api/rest/v4/courts/kycirct1/,,,,,,2023-10-02T18:23:51.745460-07:00,False,False,False,362.4202,Ky. Circ. Ct.,Kentucky Circuit Court 1,Kentucky Circuit Court 1,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct/,[]
kycirctballard,https://www.courtlistener.com/api/rest/v4/courts/kycirctballard/,,,,,,2023-10-02T18:23:51.761795-07:00,False,False,False,362.4203,"Ballard Circ. Ct., Ky.","Ballard Circuit Court, Kentucky","Ballard Circuit Court, Kentucky",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct1/,[]
kycirct6,https://www.courtlistener.com/api/rest/v4/courts/kycirct6/,,,,,,2023-10-02T18:23:51.768004-07:00,False,False,False,362.4204,,Kentucky Circuit Court 6,Kentucky Circuit Court 6,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct/,[]
kycirctdaviess,https://www.courtlistener.com/api/rest/v4/courts/kycirctdaviess/,,,,,,2023-10-02T18:23:51.787848-07:00,False,False,False,362.4205,"Daviess Circ. Ct., Ky.","Daviess Circuit Court, Kentucky","Daviess Circuit Court, Kentucky",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct6/,[]
kycirct12,https://www.courtlistener.com/api/rest/v4/courts/kycirct12/,,,,,,2023-10-02T18:23:51.803302-07:00,False,False,False,362.42055,"Ky. Circ. Ct., 12",Kentucky Circuit Court 12,Kentucky Circuit Court 12,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct/,[]
kycircthenry,https://www.courtlistener.com/api/rest/v4/courts/kycircthenry/,,,,,,2023-10-02T18:23:51.819280-07:00,False,False,False,362.42056,"Henry Circ. Ct., Ky.","Henry Circuit Court, Kentucky","Henry Circuit Court, Kentucky",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct12/,[]
kycirct16,https://www.courtlistener.com/api/rest/v4/courts/kycirct16/,,,,,,2023-10-02T18:23:51.839227-07:00,False,False,False,362.4206,,Kentucky Circuit Court 16,Kentucky Circuit Court 16,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct/,[]
kycirctkenton,https://www.courtlistener.com/api/rest/v4/courts/kycirctkenton/,,,,,,2023-10-02T18:23:51.849996-07:00,False,False,False,362.4207,"Kenton Circ. Ct., Ky.","Kenton Circuit Court, Kentucky","Kenton Circuit Court, Kentucky",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct16/,[]
kycirct17,https://www.courtlistener.com/api/rest/v4/courts/kycirct17/,,,,,,2023-10-02T18:23:51.863788-07:00,False,False,False,362.42071,"Ky. Circ. Ct., 17",Kentucky Circuit Court 17,Kentucky Circuit Court 17,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct/,[]
kycirctcampbell,https://www.courtlistener.com/api/rest/v4/courts/kycirctcampbell/,,,,,,2023-10-02T18:23:51.879695-07:00,False,False,False,362.42072,"Campbell Circ. Ct., Ky.","Campbell Circuit Court, Kentucky","Campbell Circuit Court, Kentucky",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct17/,[]
kycirct20,https://www.courtlistener.com/api/rest/v4/courts/kycirct20/,,,,,,2023-10-02T18:23:51.886222-07:00,False,False,False,362.4208,,Kentucky Circuit Court 20,Kentucky Circuit Court 20,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct/,[]
kycirctgreenup,https://www.courtlistener.com/api/rest/v4/courts/kycirctgreenup/,,,,,,2023-10-02T18:23:51.892116-07:00,False,False,False,362.4209,"Greenup Circ. Ct., Ky.","Greenup Circuit Court, Kentucky","Greenup Circuit Court, Kentucky",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct20/,[]
kycirct22,https://www.courtlistener.com/api/rest/v4/courts/kycirct22/,,,,,,2023-10-02T18:23:51.902721-07:00,False,False,False,362.42095,"Ky. Circ. Ct., 22",Kentucky Circuit Court 22,Kentucky Circuit Court 22,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct/,[]
kycirctfayette,https://www.courtlistener.com/api/rest/v4/courts/kycirctfayette/,,,,,,2023-10-02T18:23:51.911200-07:00,False,False,False,362.42096,"Fayette Circ. Ct., Ky.","Fayette Circuit Court, Kentucky","Fayette Circuit Court, Kentucky",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct22/,[]
kycirct24,https://www.courtlistener.com/api/rest/v4/courts/kycirct24/,,,,,,2023-10-02T18:23:51.927189-07:00,False,False,False,362.421,,Kentucky Circuit Court 24,Kentucky Circuit Court 24,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct/,[]
kycirctjohnson,https://www.courtlistener.com/api/rest/v4/courts/kycirctjohnson/,,,,,,2023-10-02T18:23:51.943209-07:00,False,False,False,362.4211,"Johnson Circ. Ct., Ky.","Johnson Circuit Court, Kentucky","Johnson Circuit Court, Kentucky",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct24/,[]
kycirct26,https://www.courtlistener.com/api/rest/v4/courts/kycirct26/,,,,,,2023-10-02T18:23:51.955435-07:00,False,False,False,362.4212,,Kentucky Circuit Court 26,Kentucky Circuit Court 26,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct/,[]
kycirctharlan,https://www.courtlistener.com/api/rest/v4/courts/kycirctharlan/,,,,,,2023-10-02T18:23:51.975481-07:00,False,False,False,362.4213,"Harlan Circ. Ct., Ky.","Harlan Circuit Court, Kentucky","Harlan Circuit Court, Kentucky",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct26/,[]
kycirct27,https://www.courtlistener.com/api/rest/v4/courts/kycirct27/,,,,,,2023-10-02T18:23:51.987216-07:00,False,False,False,362.4214,,Kentucky Circuit Court 27,Kentucky Circuit Court 27,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct/,[]
kycirctknox,https://www.courtlistener.com/api/rest/v4/courts/kycirctknox/,,,,,,2023-10-02T18:23:51.999135-07:00,False,False,False,362.4215,"Knox Circ. Ct., Ky.","Knox Circuit Court, Kentucky","Knox Circuit Court, Kentucky",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct27/,[]
kycirct31,https://www.courtlistener.com/api/rest/v4/courts/kycirct31/,,,,,,2023-10-02T18:23:52.021554-07:00,False,False,False,362.42155,"Ky. Circ. Ct., 31",Kentucky Circuit Court 31,Kentucky Circuit Court 31,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct/,[]
kycirctfloyd,https://www.courtlistener.com/api/rest/v4/courts/kycirctfloyd/,,,,,,2023-10-02T18:23:52.036857-07:00,False,False,False,362.42156,"Floyd Circ. Ct., Ky.","Floyd Circuit Court, Kentucky","Floyd Circuit Court, Kentucky",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct31/,[]
kycirct32,https://www.courtlistener.com/api/rest/v4/courts/kycirct32/,,,,,,2023-10-02T18:23:52.051440-07:00,False,False,False,362.4216,,Kentucky Circuit Court 32,Kentucky Circuit Court 32,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct/,[]
kycirctboyd,https://www.courtlistener.com/api/rest/v4/courts/kycirctboyd/,,,,,,2023-10-02T18:23:52.063306-07:00,False,False,False,362.4217,"Boyd Circ. Ct., Ky.","Boyd Circuit Court, Kentucky","Boyd Circuit Court, Kentucky",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct32/,[]
kycirct38,https://www.courtlistener.com/api/rest/v4/courts/kycirct38/,,,,,,2023-10-02T18:23:52.069964-07:00,False,False,False,362.4218,,Kentucky Circuit Court 38,Kentucky Circuit Court 38,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct/,[]
kycirctedmonson,https://www.courtlistener.com/api/rest/v4/courts/kycirctedmonson/,,,,,,2023-10-02T18:23:52.079133-07:00,False,False,False,362.4219,"Edmonson Circ. Ct., Ky.","Edmonson Circuit Court, Kentucky","Edmonson Circuit Court, Kentucky",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct38/,[]
kycirctbutler,https://www.courtlistener.com/api/rest/v4/courts/kycirctbutler/,,,,,,2023-10-02T18:23:52.087185-07:00,False,False,False,362.42191,"Butler Circ. Ct., Ky.","Butler Circuit Court, Kentucky","Butler Circuit Court, Kentucky",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct38/,[]
kycirct41,https://www.courtlistener.com/api/rest/v4/courts/kycirct41/,,,,,,2023-10-02T18:23:52.111246-07:00,False,False,False,362.422,,Kentucky Circuit Court 41,Kentucky Circuit Court 41,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct/,[]
kycirctclay,https://www.courtlistener.com/api/rest/v4/courts/kycirctclay/,,,,,,2023-10-02T18:23:52.125348-07:00,False,False,False,362.4221,"Clay Circ. Ct., Ky.","Clay Circuit Court, Kentucky","Clay Circuit Court, Kentucky",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct41/,[]
kycirct42,https://www.courtlistener.com/api/rest/v4/courts/kycirct42/,,,,,,2023-10-02T18:23:52.139222-07:00,False,False,False,362.4222,,Kentucky Circuit Court 42,Kentucky Circuit Court 42,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct/,[]
kycirctcalloway,https://www.courtlistener.com/api/rest/v4/courts/kycirctcalloway/,,,,,,2023-10-02T18:23:52.147414-07:00,False,False,False,362.4223,"Calloway Circ. Ct., Ky.","Calloway Circuit Court, Kentucky","Calloway Circuit Court, Kentucky",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct42/,[]
kycirct44,https://www.courtlistener.com/api/rest/v4/courts/kycirct44/,,,,,,2023-10-02T18:23:52.159140-07:00,False,False,False,362.4224,,Kentucky Circuit Court 44,Kentucky Circuit Court 44,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct/,[]
kycirctbell,https://www.courtlistener.com/api/rest/v4/courts/kycirctbell/,,,,,,2023-10-02T18:23:52.171152-07:00,False,False,False,362.4225,"Bell Circ. Ct., Ky.","Bell Circuit Court, Kentucky","Bell Circuit Court, Kentucky",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct44/,[]
kycirct48,https://www.courtlistener.com/api/rest/v4/courts/kycirct48/,,,,,,2023-10-02T18:23:52.187176-07:00,False,False,False,362.42255,"Ky. Circ. Ct., 48",Kentucky Circuit Court 48,Kentucky Circuit Court 48,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct/,[]
kycirctfranklin,https://www.courtlistener.com/api/rest/v4/courts/kycirctfranklin/,,,,,,2023-10-02T18:23:52.203156-07:00,False,False,False,362.42256,"Franklin Circ. Ct., Ky.","Franklin Circuit Court, Kentucky","Franklin Circuit Court, Kentucky",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct48/,[]
kycirct50,https://www.courtlistener.com/api/rest/v4/courts/kycirct50/,,,,,,2023-10-02T18:23:52.221671-07:00,False,False,False,362.4226,,Kentucky Circuit Court 50,Kentucky Circuit Court 50,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct/,[]
kycirctboyle,https://www.courtlistener.com/api/rest/v4/courts/kycirctboyle/,,,,,,2023-10-02T18:23:52.237138-07:00,False,False,False,362.4227,"Boyle Circ. Ct., Ky.","Boyle Circuit Court, Kentucky","Boyle Circuit Court, Kentucky",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct50/,[]
kycirct51,https://www.courtlistener.com/api/rest/v4/courts/kycirct51/,,,,,,2023-10-02T18:23:52.255133-07:00,False,False,False,362.4228,,Kentucky Circuit Court 51,Kentucky Circuit Court 51,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct/,[]
kycircthenderso,https://www.courtlistener.com/api/rest/v4/courts/kycircthenderso/,,,,,,2023-10-02T18:23:52.269485-07:00,False,False,False,362.4229,"Henderson Circ. Ct., Ky.","Henderson Circuit Court, Kentucky","Henderson Circuit Court, Kentucky",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct51/,[]
kycirct54,https://www.courtlistener.com/api/rest/v4/courts/kycirct54/,,,,,,2023-10-02T18:23:52.287163-07:00,False,False,False,362.423,,Kentucky Circuit Court 54,Kentucky Circuit Court 54,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct/,[]
kycirctboone,https://www.courtlistener.com/api/rest/v4/courts/kycirctboone/,,,,,,2023-10-02T18:23:52.307141-07:00,False,False,False,362.4231,"Boone Circ. Ct., Ky.","Boone Circuit Court, Kentucky","Boone Circuit Court, Kentucky",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct54/,[]
kycirct55,https://www.courtlistener.com/api/rest/v4/courts/kycirct55/,,,,,,2023-10-02T18:23:52.323139-07:00,False,False,False,362.4232,,Kentucky Circuit Court 55,Kentucky Circuit Court 55,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct/,[]
kycirctbullitt,https://www.courtlistener.com/api/rest/v4/courts/kycirctbullitt/,,,,,,2023-10-02T18:23:52.339285-07:00,False,False,False,362.4233,"Bullitt Circ. Ct., Ky.","Bullitt Circuit Court, Kentucky","Bullitt Circuit Court, Kentucky",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct55/,[]
kycirct56,https://www.courtlistener.com/api/rest/v4/courts/kycirct56/,,,,,,2023-10-02T18:23:52.355140-07:00,False,False,False,362.4234,,Kentucky Circuit Court 56,Kentucky Circuit Court 56,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct/,[]
kycirctlivingst,https://www.courtlistener.com/api/rest/v4/courts/kycirctlivingst/,,,,,,2023-10-02T18:23:52.368797-07:00,False,False,False,362.4235,"Livingston Circ. Ct., Ky.","Livingston Circuit Court, Kentucky","Livingston Circuit Court, Kentucky",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/kycirct56/,[]
la,https://www.courtlistener.com/api/rest/v4/courts/la/,,,,,,2014-07-17T07:08:09.249000-07:00,True,True,False,362.5,La.,Supreme Court of Louisiana,Supreme Court of Louisiana,http://www.lasc.org/,1813-01-01,,S,,[]
lacterrapp,https://www.courtlistener.com/api/rest/v4/courts/lacterrapp/,,,,,,2022-11-17T18:46:33.386476-08:00,False,False,False,362.502,,Louisiana Court of Errors and Appeals,Louisiana Court of Errors and Appeals,,1843-01-01,1846-12-31,SA,,[]
usprovctla,https://www.courtlistener.com/api/rest/v4/courts/usprovctla/,,,,,,2022-12-15T10:01:59.916015-08:00,False,False,False,362.503,,United States Provisional Court for the State of Louisiana,United States Provisional Court for the State of Louisiana,,,,FS,,[]
lactapp,https://www.courtlistener.com/api/rest/v4/courts/lactapp/,,,,,,2024-01-09T11:21:19.627911-08:00,True,True,False,362.51,La. Ct. App.,Louisiana Court of Appeal,Louisiana Court of Appeal,http://louisiana.gov/Government/Judicial_Branch/#courtsofappeal,1879-01-01,,SA,,[]
lasuperct,https://www.courtlistener.com/api/rest/v4/courts/lasuperct/,,,,,,2022-02-04T07:07:03.549770-08:00,False,False,False,362.511,,Superior Court of Louisiana,Superior Court of Louisiana,,,,ST,,[]
laag,https://www.courtlistener.com/api/rest/v4/courts/laag/,,,,,,2016-05-18T13:06:50.981000-07:00,True,False,False,362.52,La. Att'y Gen.,Louisiana Attorney General Reports,Louisiana Attorney General Reports,https://www.ag.state.la.us/,,,SAG,,[]
me,https://www.courtlistener.com/api/rest/v4/courts/me/,,,,,,2023-01-06T09:09:47.965196-08:00,True,False,False,362.55,Me.,Supreme Judicial Court of Maine,Supreme Judicial Court of Maine,http://www.courts.state.me.us/maine_courts/supreme/,1830-01-01,,S,,[]
mesuperct,https://www.courtlistener.com/api/rest/v4/courts/mesuperct/,,,,,,2023-12-28T16:48:23.212737-08:00,True,True,False,362.56,Me. Super. Ct,Maine Superior,Superior Court of Maine,,,,ST,,[]
md,https://www.courtlistener.com/api/rest/v4/courts/md/,,,,,,2014-06-27T13:56:30.713000-07:00,True,True,False,362.6,Md.,Court of Appeals of Maryland,Court of Appeals of Maryland,http://www.courts.state.md.us/coappeals/,1841-01-01,,S,,[]
mdctspecapp,https://www.courtlistener.com/api/rest/v4/courts/mdctspecapp/,,,,,,2014-06-27T13:56:43.423000-07:00,True,True,False,362.61,Md. Ct. Spec. App.,Court of Special Appeals of Maryland,Court of Special Appeals of Maryland,http://www.courts.state.md.us/cosappeals/,1967-01-01,,SA,,[]
mdch,https://www.courtlistener.com/api/rest/v4/courts/mdch/,,,,,,2024-07-25T08:24:00.083864-07:00,True,False,False,362.64,Md. Ch.,Maryland Chancery Ct,High Court of Chancery of Maryland,,,1854-06-04,SA,,[]
mdgenct,https://www.courtlistener.com/api/rest/v4/courts/mdgenct/,,,,,,2022-12-19T14:23:12.596317-08:00,False,False,False,362.65,Gen. Ct. Md.,General Court of Maryland,General Court of Maryland,,1778-01-01,1805-12-31,SS,,[]
mdag,https://www.courtlistener.com/api/rest/v4/courts/mdag/,,,,,,2024-01-09T11:21:41.409943-08:00,True,True,False,362.7,Md. Att'y Gen.,Maryland Attorney General Reports,Maryland Attorney General Reports,https://www.oag.state.md.us/,,,SAG,,[]
mdcirctctbalt,https://www.courtlistener.com/api/rest/v4/courts/mdcirctctbalt/,,,,,,2022-12-15T10:01:59.533333-08:00,False,False,False,362.71,,Baltimore City Circuit Court,Baltimore City Circuit Court,,,,ST,,[]
mdcityctbalt,https://www.courtlistener.com/api/rest/v4/courts/mdcityctbalt/,,,,,,2022-12-15T10:01:59.538483-08:00,False,False,False,362.72,,Baltimore City Court,Baltimore City Court,,,,ST,,[]
mdorphanctbalt,https://www.courtlistener.com/api/rest/v4/courts/mdorphanctbalt/,,,,,,2022-12-15T10:01:59.544087-08:00,False,False,False,362.73,,Baltimore City Orphans' Court,Baltimore City Orphans' Court,,,,ST,,[]
mdsuperctbalt,https://www.courtlistener.com/api/rest/v4/courts/mdsuperctbalt/,,,,,,2022-12-15T10:01:59.549285-08:00,False,False,False,362.74,,Baltimore City Superior Court,Baltimore City Superior Court,,,,ST,,[]
supbenbaltcty,https://www.courtlistener.com/api/rest/v4/courts/supbenbaltcty/,,,,,,2022-12-15T10:01:59.554481-08:00,False,False,False,362.75,,Supreme Bench of Baltimore City,Supreme Bench of Baltimore City,,,,ST,,[]
mass,https://www.courtlistener.com/api/rest/v4/courts/mass/,,,,,,2014-07-17T07:48:51.797000-07:00,True,True,False,362.99,Mass.,Massachusetts Supreme Judicial Court,Massachusetts Supreme Judicial Court,http://www.mass.gov/courts/sjc/,1692-01-01,,S,,[]
massappct,https://www.courtlistener.com/api/rest/v4/courts/massappct/,,,,,,2014-07-17T07:49:06.297000-07:00,True,True,False,363.0,Mass. App. Ct.,Massachusetts Appeals Court,Massachusetts Appeals Court,http://www.mass.gov/courts/appealscourt/,1972-10-06,,SA,,[]
massdistctapp,https://www.courtlistener.com/api/rest/v4/courts/massdistctapp/,,,,,,2022-11-29T09:03:37.251496-08:00,False,False,False,363.1,"Mass. Dist. Ct., App. Div.","Mass. Dist. Ct., App. Div.","Massachusetts District Court, Appellate Division",,,,SA,,[]
masssuperct,https://www.courtlistener.com/api/rest/v4/courts/masssuperct/,,,,,,2016-04-21T11:46:47.734000-07:00,True,False,False,364.0,Mass. Super. Ct.,Massachusetts Superior Court,Massachusetts Superior Court,http://www.mass.gov/courts/court-info/trial-court/sc/,,,SA,,[]
masssuperctbarn,https://www.courtlistener.com/api/rest/v4/courts/masssuperctbarn/,,,,,,2023-10-02T18:23:52.387139-07:00,False,False,False,364.001,Barnstable Mass. Super. Ct.,"Massachusetts Superior Court, Barnstable County","Massachusetts Superior Court, Barnstable County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/masssuperct/,[]
masssuperctberk,https://www.courtlistener.com/api/rest/v4/courts/masssuperctberk/,,,,,,2023-10-02T18:23:52.403204-07:00,False,False,False,364.002,Berkshire Mass. Super. Ct.,"Massachusetts Superior Court, Berkshire County","Massachusetts Superior Court, Berkshire County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/masssuperct/,[]
